,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,id
1916,6.0,878.0,1948.0,5.0,0.0,500.0,0.0,,2.0,13108.0,775.0,13.0,3.0,174.0,3.0,10.0,10.0,13108.0,12.0,1653.0,91.0,5.0,,8.0,39.0,,41.0,72.0,4.0,134.0,0.0,37.0,6020.0,4.0,0.0,0.0,3.0,91.0,,20864.0,88.0,53.0,6.0,2.0,227.0,1.0,2.0,122000.0,3.0,30.0,0.0,3297.0,14.0,330.0,0.0,0.0,57.0,5.0,124028.0,86.0,0.0,13047.0,225.0,-6999.0,"(111.0, 146.0]","(200.0, 300.0]",324.0,75.0,2656.0,6.0,0.0,0.0,51916
1917,8.0,362.0,1191.0,17.0,0.0,1500.0,0.0,,7.0,5641.0,233.0,10.0,3.0,148.0,3.0,11.0,10.0,5641.0,21.0,595.0,78.0,11.0,,8.0,21.0,,71.0,100.0,14.0,27.0,0.0,15.0,1199.0,3.0,0.0,0.0,11.0,49.0,,7804.0,34.0,88.0,22.0,1.0,109.0,3.0,7.0,51000.0,,33.0,0.0,3400.0,32.0,212.0,0.0,0.0,59.0,17.0,45894.0,38.0,0.0,6497.0,483.0,4158.0,"(63.0, 85.0]","(400.0, 500.0]",198.0,77.0,845.0,6.0,0.0,0.0,51917
1918,6.0,3089.0,1071.0,20.0,0.0,10000.0,0.0,,5.0,20910.0,1682.0,5.0,3.0,171.0,5.0,12.0,5.0,20910.0,25.0,4773.0,92.0,78.0,,272.0,109.0,,73.0,100.0,15.0,357.0,0.0,28.0,19070.0,64.0,0.0,0.0,8.0,331.0,,21761.0,542.0,130.0,31.0,5.0,1063.0,3.0,7.0,145000.0,10.0,7.0,0.0,5178.0,43.0,143.0,0.0,0.0,63.0,18.0,358270.0,245.0,0.0,67894.0,947.0,22415.0,"(287.0, 1614.0]",,178.0,75.0,510.0,6.0,0.0,0.0,51918
1919,6.0,1084.0,160.0,18.0,0.0,100.0,0.0,,9.0,11170.0,554.0,12.0,2.0,170.0,3.0,13.0,12.0,11170.0,20.0,1638.0,91.0,26.0,,26.0,26.0,,79.0,100.0,15.0,190.0,0.0,16.0,635.0,22.0,0.0,0.0,12.0,43.0,,16575.0,138.0,23.0,42.0,2.0,288.0,3.0,11.0,101800.0,,35.0,0.0,6362.0,51.0,19.0,0.0,0.0,54.0,18.0,100989.0,56.0,0.0,15727.0,620.0,52.0,"(195.0, 287.0]",,26.0,61.0,1658.0,6.0,0.0,0.0,51919
1920,4.0,246.0,42.0,7.0,,0.0,0.0,,1.0,10630.0,123.0,12.0,3.0,98.0,4.0,12.0,12.0,0.0,9.0,371.0,42.0,20.0,,3.0,22.0,,61.0,89.0,3.0,54.0,,6.0,765.0,11.0,,,3.0,24.0,,8922.0,65.0,71.0,16.0,0.0,119.0,1.0,1.0,35000.0,5.0,31.0,,5833.0,20.0,25.0,0.0,,77.0,5.0,34257.0,40.0,0.0,9231.0,438.0,2633.0,"(63.0, 85.0]","(400.0, 500.0]",10.0,92.0,241.0,5.0,,,51920
1921,5.0,222.0,1058.0,0.0,0.0,10000.0,0.0,,0.0,7930.0,315.0,20.0,2.0,155.0,,8.0,20.0,7930.0,1.0,537.0,75.0,1.0,,0.0,9.0,,18.0,100.0,0.0,0.0,0.0,14.0,,1.0,0.0,0.0,0.0,30.0,,11257.0,29.0,,0.0,1.0,84.0,5.0,0.0,65000.0,,95.0,0.0,4642.0,1.0,176.0,1.0,0.0,74.0,0.0,43988.0,48.0,1.0,6237.0,259.0,337.0,"(26.0, 44.0]","(200.0, 300.0]",176.0,81.0,1.0,6.0,0.0,0.0,51921
1922,,289.0,1103.0,,0.0,5000.0,,,,7122.0,224.0,22.0,3.0,124.0,4.0,,22.0,7122.0,,513.0,67.0,,,,11.0,,,100.0,,,0.0,26.0,1049.0,,0.0,0.0,,20.0,,10518.0,29.0,74.0,,0.0,55.0,5.0,,64520.0,,,0.0,2481.0,,201.0,0.0,0.0,288.0,,85701.0,34.0,1.0,15858.0,,0.0,"(11.0, 26.0]",,183.0,167.0,,6.0,0.0,0.0,51922
1923,2.0,956.0,331.0,8.0,0.0,20000.0,0.0,,1.0,0.0,874.0,18.0,2.0,155.0,5.0,15.0,18.0,10.0,8.0,1830.0,91.0,8.0,,0.0,14.0,,63.0,78.0,8.0,108.0,0.0,7.0,13575.0,8.0,0.0,0.0,2.0,112.0,,27781.0,105.0,162.0,13.0,2.0,19.0,1.0,1.0,89400.0,4.0,27.0,0.0,12771.0,13.0,22.0,0.0,0.0,100.0,8.0,212869.0,3.0,0.0,1908.0,479.0,-10.0,"(11.0, 26.0]","(400.0, 500.0]",55.0,116.0,100.0,6.0,0.0,0.0,51923
1924,7.0,788.0,137.0,5.0,0.0,2994.0,0.0,,1.0,9772.0,568.0,15.0,0.0,163.0,4.0,9.0,15.0,9772.0,5.0,1376.0,87.0,,,,41.0,,82.0,20.0,2.0,65.0,0.0,29.0,9219.0,,0.0,0.0,1.0,107.0,,20691.0,79.0,58.0,5.0,2.0,83.0,5.0,1.0,130400.0,,36.0,0.0,4496.0,5.0,23.0,0.0,0.0,55.0,5.0,87928.0,23.0,0.0,4616.0,57.0,-1333.0,"(44.0, 63.0]",,22.0,63.0,173.0,6.0,0.0,0.0,51924
1925,5.0,824.0,10822.0,8.0,0.0,10.0,0.0,,2.0,16129.0,600.0,20.0,3.0,174.0,4.0,,20.0,16129.0,9.0,1424.0,89.0,,,,43.0,,,100.0,6.0,,0.0,21.0,2377.0,,0.0,0.0,3.0,82.0,,17258.0,65.0,80.0,10.0,1.0,166.0,6.0,2.0,105000.0,,35.0,0.0,5000.0,15.0,1515.0,0.0,0.0,58.0,8.0,111273.0,66.0,0.0,9735.0,244.0,7208.0,"(85.0, 111.0]","(200.0, 300.0]",1803.0,78.0,169.0,6.0,0.0,0.0,51925
1926,8.0,263.0,1126.0,3.0,0.0,2800.0,0.0,,0.0,16402.0,93.0,16.0,1.0,128.0,,14.0,10.0,16402.0,5.0,356.0,66.0,7.0,,0.0,6.0,,55.0,12.0,1.0,34.0,0.0,39.0,331.0,4.0,0.0,0.0,1.0,19.0,,22668.0,54.0,49.0,4.0,0.0,28.0,1.0,0.0,146300.0,4.0,39.0,0.0,3751.0,6.0,163.0,0.0,0.0,69.0,2.0,30191.0,10.0,0.0,1943.0,460.0,6249.0,"(11.0, 26.0]","(400.0, 500.0]",187.0,84.0,41.0,6.0,0.0,0.0,51926
1927,,1116.0,198.0,3.0,0.0,2000.0,0.0,,1.0,,1181.0,,0.0,,,,,17839.0,9.0,2297.0,,,,,,,,20.0,1.0,,0.0,61.0,1068.0,,0.0,0.0,1.0,,,26773.0,,15.0,3.0,,184.0,5.0,1.0,148500.0,,17.0,0.0,2434.0,19.0,12.0,1.0,0.0,51.0,3.0,108572.0,86.0,0.0,9540.0,247.0,-1662.0,"(85.0, 111.0]","(200.0, 300.0]",33.0,47.0,294.0,6.0,0.0,0.0,51927
1928,8.0,1135.0,305.0,4.0,0.0,100.0,0.0,,0.0,14604.0,473.0,13.0,1.0,153.0,,15.0,13.0,11142.0,4.0,1608.0,87.0,,,,32.0,,,100.0,1.0,49.0,0.0,109.0,350.0,,0.0,0.0,0.0,155.0,,18235.0,119.0,,4.0,1.0,84.0,7.0,0.0,258700.0,,11.0,0.0,2373.0,4.0,5.0,0.0,0.0,67.0,3.0,93179.0,23.0,0.0,5645.0,795.0,382.0,"(44.0, 63.0]",,50.0,57.0,759.0,4.0,0.0,0.0,51928
1929,2.0,1352.0,2313.0,3.0,0.0,10.0,0.0,,1.0,8580.0,2154.0,22.0,2.0,176.0,3.0,10.0,22.0,8580.0,6.0,3506.0,91.0,14.0,,27.0,22.0,,57.0,100.0,2.0,51.0,0.0,37.0,3995.0,7.0,0.0,0.0,1.0,64.0,,12435.0,110.0,24.0,14.0,1.0,482.0,5.0,2.0,69000.0,4.0,42.0,0.0,1864.0,21.0,932.0,1.0,0.0,117.0,2.0,519318.0,261.0,1.0,56580.0,465.0,2652.0,"(195.0, 287.0]","(400.0, 500.0]",385.0,148.0,105.0,6.0,0.0,0.0,51929
1930,7.0,500.0,1562.0,14.0,0.0,30000.0,0.0,,0.0,58808.0,962.0,22.0,1.0,145.0,,11.0,22.0,58808.0,15.0,1470.0,71.0,,,,10.0,,22.0,69.0,3.0,53.0,0.0,12.0,7584.0,,0.0,0.0,0.0,41.0,,39746.0,59.0,195.0,19.0,1.0,65.0,5.0,0.0,211000.0,,10.0,0.0,17583.0,20.0,172.0,1.0,0.0,66.0,12.0,76098.0,54.0,4.0,4306.0,642.0,0.0,"(0.999, 11.0]",,260.0,51.0,424.0,6.0,0.0,0.0,51930
1931,6.0,2187.0,2189.0,6.0,0.0,3000.0,0.0,,0.0,37785.0,2436.0,29.0,2.0,181.0,4.0,16.0,29.0,37785.0,8.0,4668.0,92.0,,,,72.0,,51.0,100.0,1.0,42.0,0.0,34.0,657.0,,0.0,0.0,0.0,88.0,,31443.0,95.0,49.0,8.0,3.0,822.0,4.0,0.0,166000.0,,13.0,0.0,4882.0,10.0,247.0,1.0,0.0,115.0,5.0,363434.0,428.0,1.0,95029.0,868.0,0.0,"(287.0, 1614.0]",,364.0,77.0,83.0,6.0,0.0,0.0,51931
1932,11.0,471.0,120.0,7.0,0.0,1000.0,0.0,,1.0,0.0,499.0,19.0,2.0,160.0,2.0,15.0,18.0,6420.0,10.0,970.0,88.0,5.0,,1.0,23.0,,56.0,88.0,5.0,44.0,0.0,21.0,2329.0,5.0,0.0,0.0,3.0,54.0,,7311.0,53.0,17.0,15.0,1.0,57.0,3.0,1.0,51000.0,3.0,24.0,0.0,2428.0,20.0,5.0,1.0,0.0,66.0,7.0,112302.0,20.0,0.0,3768.0,375.0,830.0,"(26.0, 44.0]",,20.0,115.0,274.0,6.0,0.0,0.0,51932
1933,6.0,39.0,137.0,10.0,0.0,6.0,0.0,,5.0,3040.0,180.0,8.0,0.0,78.0,1.0,12.0,8.0,3040.0,10.0,224.0,62.0,78.0,,180.0,1.0,,30.0,16.0,5.0,4.0,0.0,9.0,736.0,12.0,0.0,0.0,5.0,6.0,,3973.0,9.0,56.0,10.0,1.0,53.0,3.0,5.0,23000.0,0.0,22.0,0.0,2555.0,11.0,15.0,4.0,0.0,71.0,10.0,20470.0,45.0,5.0,3794.0,568.0,1319.0,"(0.999, 11.0]","(500.0, 600.0]",22.0,91.0,44.0,6.0,0.0,0.0,51933
1934,,1079.0,63.0,1.0,0.0,500.0,0.0,,1.0,19766.0,1021.0,,0.0,,,,,19766.0,1.0,2100.0,,,,,,,,4.0,1.0,,0.0,49.0,3728.0,,0.0,0.0,1.0,,,23692.0,,,1.0,,314.0,2.0,1.0,137900.0,,93.0,0.0,2814.0,1.0,11.0,0.0,0.0,71.0,1.0,182518.0,142.0,0.0,22572.0,1.0,0.0,"(146.0, 195.0]",,10.0,86.0,3.0,6.0,0.0,0.0,51934
1935,1.0,572.0,91.0,3.0,0.0,3000.0,0.0,,2.0,1279.0,631.0,18.0,3.0,152.0,,11.0,18.0,15060.0,4.0,1203.0,87.0,52.0,,1.0,14.0,,43.0,100.0,2.0,53.0,0.0,19.0,1444.0,45.0,0.0,0.0,2.0,29.0,,28601.0,64.0,5.0,4.0,1.0,140.0,3.0,3.0,256606.0,2.0,40.0,0.0,13505.0,5.0,9.0,1.0,0.0,89.0,2.0,166488.0,90.0,1.0,12507.0,132.0,63394.0,"(44.0, 63.0]",,15.0,138.0,152.0,6.0,0.0,0.0,51935
1936,4.0,897.0,23.0,14.0,0.0,10000.0,0.0,,1.0,9900.0,913.0,23.0,3.0,154.0,,9.0,23.0,7170.0,14.0,1810.0,91.0,2.0,,0.0,16.0,,73.0,100.0,7.0,54.0,0.0,7.0,99.0,2.0,0.0,0.0,2.0,83.0,,9935.0,67.0,,17.0,6.0,79.0,3.0,1.0,56000.0,,40.0,0.0,8000.0,17.0,16.0,1.0,0.0,78.0,13.0,175028.0,52.0,1.0,6236.0,91.0,0.0,"(26.0, 44.0]",,4.0,96.0,36.0,6.0,0.0,0.0,51936
1937,5.0,2248.0,225.0,30.0,0.0,10000.0,0.0,,5.0,11527.0,684.0,13.0,2.0,154.0,5.0,13.0,13.0,11527.0,31.0,2944.0,91.0,59.0,,16.0,90.0,,55.0,100.0,20.0,302.0,0.0,15.0,3580.0,33.0,0.0,0.0,10.0,276.0,,19340.0,428.0,76.0,71.0,3.0,40.0,6.0,8.0,90800.0,,7.0,0.0,6053.0,77.0,7.0,0.0,0.0,90.0,25.0,136053.0,25.0,8.0,3633.0,664.0,14042.0,"(0.999, 11.0]",,37.0,46.0,1061.0,6.0,0.0,0.0,51937
1938,5.0,939.0,106.0,10.0,0.0,20000.0,0.0,,0.0,0.0,477.0,0.0,0.0,160.0,4.0,9.0,18.0,19300.0,15.0,1416.0,91.0,1.0,,49.0,22.0,,65.0,29.0,4.0,46.0,0.0,11.0,1864.0,1.0,0.0,0.0,1.0,85.0,,15020.0,68.0,102.0,19.0,1.0,55.0,4.0,0.0,85000.0,,14.0,0.0,7727.0,27.0,9.0,0.0,0.0,43.0,6.0,89050.0,10.0,0.0,2417.0,524.0,-12724.0,"(44.0, 63.0]","(500.0, 600.0]",17.0,62.0,48.0,6.0,0.0,0.0,51938
1939,0.0,272.0,1522.0,,0.0,2994.0,,,,4330.0,191.0,22.0,2.0,86.0,0.0,10.0,22.0,4330.0,,495.0,73.0,59.0,,16.0,8.0,,39.0,100.0,,72.0,0.0,14.0,0.0,32.0,0.0,0.0,,49.0,,6802.0,92.0,3.0,,1.0,22.0,5.0,,35000.0,2.0,,0.0,2500.0,,41.0,0.0,0.0,38.0,,21030.0,11.0,1.0,856.0,,990.0,"(0.999, 11.0]",,304.0,42.0,,5.0,0.0,0.0,51939
1940,1.0,645.0,68.0,12.0,0.0,1000.0,0.0,,5.0,18160.0,203.0,6.0,0.0,147.0,,12.0,6.0,5824.0,17.0,848.0,84.0,30.0,,28.0,38.0,,69.0,19.0,12.0,82.0,0.0,32.0,2777.0,13.0,0.0,0.0,8.0,77.0,,18675.0,133.0,57.0,17.0,1.0,51.0,3.0,6.0,100000.0,,17.0,0.0,3125.0,28.0,18.0,0.0,0.0,45.0,12.0,54745.0,6.0,0.0,2315.0,713.0,-642.0,"(44.0, 63.0]",,13.0,64.0,412.0,6.0,0.0,0.0,51940
1941,11.0,137.0,7.0,7.0,,10000.0,0.0,,1.0,0.0,273.0,20.0,0.0,84.0,1.0,13.0,10.0,3600.0,7.0,410.0,71.0,,,,0.0,,36.0,35.0,5.0,1.0,,3.0,542.0,,,,2.0,14.0,,0.0,16.0,6.0,12.0,3.0,1.0,6.0,1.0,18000.0,,29.0,,6000.0,12.0,,1.0,,74.0,7.0,24742.0,,,74.0,662.0,,,,7.0,60.0,100.0,5.0,,,51941
1942,8.0,845.0,40.0,4.0,0.0,,0.0,,0.0,20420.0,1280.0,11.0,2.0,177.0,4.0,4.0,11.0,20420.0,4.0,2295.0,88.0,0.0,,15.0,39.0,,59.0,100.0,3.0,89.0,0.0,0.0,2811.0,0.0,0.0,0.0,0.0,42.0,,22678.0,92.0,52.0,7.0,4.0,504.0,5.0,0.0,,,12.0,0.0,,14.0,22.0,1.0,0.0,50.0,3.0,177202.0,348.0,2.0,25477.0,748.0,-9322.0,"(146.0, 195.0]",,8.0,77.0,2487.0,6.0,0.0,0.0,51942
1943,11.0,1050.0,5283.0,7.0,0.0,3.0,0.0,,0.0,16230.0,1087.0,20.0,2.0,176.0,5.0,22.0,20.0,16230.0,8.0,2137.0,89.0,1.0,,40.0,43.0,,55.0,100.0,7.0,122.0,0.0,14.0,10495.0,1.0,0.0,0.0,2.0,70.0,,17688.0,86.0,80.0,16.0,1.0,268.0,2.0,0.0,89000.0,,19.0,0.0,6357.0,25.0,825.0,1.0,0.0,89.0,7.0,158340.0,142.0,1.0,23987.0,520.0,-18531.0,"(111.0, 146.0]","(500.0, 600.0]",880.0,74.0,2600.0,6.0,0.0,0.0,51943
1944,8.0,506.0,174.0,7.0,0.0,5000.0,0.0,,3.0,5835.0,167.0,18.0,2.0,147.0,3.0,9.0,18.0,0.0,8.0,673.0,82.0,22.0,,9.0,18.0,,93.0,100.0,5.0,85.0,0.0,6.0,1256.0,18.0,0.0,0.0,5.0,81.0,,6109.0,238.0,121.0,13.0,2.0,282.0,3.0,3.0,30100.0,,41.0,0.0,5016.0,18.0,85.0,0.0,0.0,36.0,7.0,36886.0,28.0,0.0,10162.0,156.0,3867.0,"(195.0, 287.0]","(100.0, 200.0]",29.0,54.0,509.0,5.0,0.0,0.0,51944
1945,0.0,1071.0,7622.0,21.0,0.0,2000.0,0.0,,1.0,5009.0,872.0,11.0,0.0,167.0,3.0,,9.0,5009.0,23.0,1943.0,92.0,,,,61.0,,,34.0,10.0,,0.0,28.0,0.0,,0.0,0.0,7.0,88.0,,14981.0,121.0,24.0,48.0,2.0,161.0,4.0,1.0,93000.0,,27.0,0.0,3321.0,50.0,1125.0,0.0,0.0,59.0,20.0,109465.0,60.0,0.0,9627.0,111.0,4315.0,"(85.0, 111.0]","(100.0, 200.0]",1270.0,56.0,67.0,6.0,0.0,0.0,51945
1946,2.0,511.0,2046.0,3.0,0.0,2994.0,0.0,,3.0,36520.0,721.0,4.0,2.0,161.0,3.0,11.0,4.0,36520.0,4.0,1232.0,86.0,3.0,,6.0,22.0,,21.0,100.0,3.0,40.0,0.0,72.0,2448.0,3.0,0.0,0.0,3.0,50.0,,19869.0,49.0,28.0,4.0,1.0,71.0,5.0,4.0,118000.0,3.0,32.0,0.0,1638.0,5.0,368.0,1.0,0.0,62.0,3.0,103762.0,46.0,1.0,4431.0,507.0,1073.0,"(11.0, 26.0]","(500.0, 600.0]",341.0,84.0,76.0,6.0,0.0,0.0,51946
1947,11.0,363.0,153.0,9.0,0.0,10000.0,0.0,,0.0,2119.0,584.0,15.0,0.0,121.0,4.0,8.0,15.0,2290.0,13.0,947.0,57.0,,,,6.0,,,16.0,0.0,32.0,0.0,26.0,14383.0,,0.0,0.0,0.0,23.0,,14626.0,59.0,66.0,12.0,1.0,28.0,3.0,0.0,84000.0,,26.0,0.0,3230.0,17.0,5.0,1.0,0.0,71.0,8.0,87470.0,21.0,3.0,2011.0,112.0,-388.0,"(0.999, 11.0]","(100.0, 200.0]",25.0,92.0,237.0,6.0,0.0,0.0,51947
1948,5.0,431.0,289.0,5.0,0.0,3000.0,0.0,,0.0,0.0,642.0,18.0,2.0,161.0,3.0,10.0,18.0,0.0,5.0,1073.0,89.0,3.0,,41.0,13.0,,38.0,100.0,0.0,17.0,0.0,19.0,176.0,2.0,0.0,0.0,0.0,18.0,,7820.0,34.0,82.0,6.0,1.0,70.0,2.0,0.0,60000.0,,18.0,0.0,3157.0,6.0,164.0,1.0,0.0,208.0,2.0,178499.0,44.0,1.0,14584.0,406.0,3127.0,"(11.0, 26.0]","(400.0, 500.0]",48.0,166.0,2086.0,6.0,0.0,0.0,51948
1949,5.0,1852.0,24.0,12.0,0.0,10000.0,0.0,,2.0,8403.0,919.0,17.0,2.0,168.0,2.0,12.0,17.0,8403.0,12.0,2772.0,92.0,17.0,,1.0,34.0,,74.0,95.0,9.0,66.0,0.0,9.0,438.0,8.0,0.0,0.0,2.0,88.0,,14368.0,121.0,11.0,30.0,2.0,343.0,1.0,4.0,80000.0,,34.0,0.0,8888.0,30.0,2.0,0.0,0.0,66.0,11.0,183871.0,95.0,0.0,22786.0,82.0,284.0,"(195.0, 287.0]",,4.0,66.0,39.0,6.0,0.0,0.0,51949
1950,1.0,7465.0,2365.0,5.0,0.0,10000.0,0.0,,0.0,26813.0,6333.0,21.0,2.0,167.0,5.0,9.0,21.0,26813.0,7.0,13798.0,92.0,5.0,,5.0,188.0,,65.0,74.0,4.0,246.0,0.0,52.0,4728.0,4.0,0.0,0.0,2.0,181.0,,41308.0,299.0,96.0,12.0,4.0,1513.0,2.0,0.0,222709.0,7.0,9.0,0.0,4282.0,21.0,205.0,0.0,0.0,72.0,5.0,1020631.0,690.0,0.0,110029.0,444.0,0.0,"(287.0, 1614.0]","(400.0, 500.0]",394.0,73.0,1952.0,6.0,0.0,0.0,51950
1951,0.0,1051.0,43.0,18.0,0.0,10.0,0.0,,5.0,26534.0,598.0,8.0,4.0,168.0,1.0,13.0,8.0,26534.0,23.0,1690.0,90.0,49.0,,25.0,42.0,,66.0,100.0,16.0,163.0,0.0,40.0,3647.0,41.0,0.0,0.0,6.0,79.0,,21307.0,244.0,41.0,25.0,2.0,535.0,5.0,6.0,127000.0,,36.0,0.0,3175.0,42.0,14.0,0.0,0.0,36.0,18.0,83049.0,197.0,0.0,19616.0,270.0,1875.0,"(287.0, 1614.0]","(200.0, 300.0]",7.0,49.0,241.0,6.0,0.0,0.0,51951
1952,0.0,246.0,69.0,,0.0,900.0,,,,0.0,127.0,3.0,2.0,96.0,3.0,,3.0,0.0,,379.0,54.0,,,,8.0,,,97.0,,,0.0,38.0,3478.0,,0.0,0.0,,16.0,,11336.0,30.0,30.0,,1.0,32.0,4.0,,147700.0,,,0.0,3886.0,,11.0,0.0,0.0,42.0,,26137.0,10.0,0.0,1345.0,,-3304.0,"(11.0, 26.0]",,11.0,68.0,,6.0,0.0,0.0,51952
1953,0.0,1950.0,252.0,7.0,,10000.0,0.0,,0.0,34740.0,1610.0,23.0,2.0,164.0,5.0,18.0,23.0,19040.0,8.0,4341.0,89.0,2.0,,30.0,67.0,,55.0,100.0,3.0,276.0,,16.0,709.0,1.0,,,2.0,296.0,,40254.0,187.0,69.0,10.0,5.0,387.0,3.0,0.0,170000.0,,11.0,,10625.0,14.0,17.0,0.0,,52.0,7.0,302820.0,75.0,0.0,20293.0,766.0,-31092.0,"(195.0, 287.0]",,42.0,69.0,1618.0,5.0,,,51953
1954,0.0,501.0,109.0,19.0,0.0,10000.0,0.0,,5.0,0.0,132.0,18.0,2.0,134.0,4.0,13.0,18.0,0.0,23.0,633.0,78.0,25.0,,8.0,33.0,,83.0,100.0,9.0,164.0,0.0,18.0,7999.0,18.0,0.0,0.0,8.0,63.0,,9173.0,127.0,115.0,34.0,2.0,87.0,2.0,6.0,170000.0,5.0,49.0,0.0,9444.0,39.0,12.0,0.0,0.0,24.0,19.0,61052.0,3.0,0.0,2130.0,301.0,2891.0,"(63.0, 85.0]","(300.0, 400.0]",18.0,96.0,82.0,6.0,0.0,0.0,51954
1955,5.0,718.0,1070.0,,0.0,9980.0,,,,10656.0,432.0,28.0,2.0,99.0,3.0,,28.0,10656.0,,1153.0,67.0,,,,24.0,,,51.0,,,0.0,27.0,4841.0,,0.0,0.0,,51.0,,16554.0,39.0,17.0,,3.0,148.0,3.0,,118000.0,,,0.0,4370.0,,122.0,0.0,0.0,45.0,,55958.0,48.0,0.0,6715.0,,6100.0,"(85.0, 111.0]",,178.0,48.0,,6.0,0.0,0.0,51955
1956,3.0,4926.0,991.0,,0.0,1000.0,,,,21389.0,3057.0,24.0,,169.0,,10.0,24.0,21389.0,,7983.0,92.0,18.0,,89.0,133.0,,62.0,,,206.0,0.0,20.0,,11.0,0.0,0.0,,247.0,,23639.0,236.0,,,2.0,1139.0,,,145500.0,3.0,,0.0,7275.0,,145.0,0.0,0.0,59.0,,419792.0,443.0,0.0,67604.0,,5478.0,"(287.0, 1614.0]",,165.0,52.0,,6.0,0.0,0.0,51956
1957,4.0,1222.0,34.0,2.0,0.0,1000.0,0.0,,2.0,5670.0,1209.0,13.0,0.0,164.0,5.0,11.0,13.0,5670.0,3.0,2431.0,90.0,,,,51.0,,93.0,30.0,2.0,35.0,0.0,23.0,17826.0,,0.0,0.0,2.0,104.0,,17490.0,86.0,62.0,2.0,2.0,219.0,6.0,2.0,120500.0,,8.0,0.0,5239.0,5.0,4.0,0.0,0.0,80.0,2.0,228494.0,87.0,0.0,17563.0,974.0,0.0,"(111.0, 146.0]",,5.0,93.0,498.0,6.0,0.0,0.0,51957
1958,2.0,448.0,234.0,14.0,0.0,20000.0,0.0,,0.0,20500.0,106.0,13.0,2.0,136.0,4.0,12.0,12.0,20500.0,27.0,554.0,75.0,50.0,,17.0,18.0,,46.0,100.0,1.0,91.0,0.0,7.0,3770.0,4.0,0.0,0.0,0.0,25.0,,20595.0,141.0,119.0,22.0,0.0,127.0,2.0,0.0,122000.0,,46.0,0.0,17428.0,52.0,130.0,0.0,0.0,302.0,7.0,94320.0,40.0,0.0,38394.0,180.0,973.0,"(85.0, 111.0]","(100.0, 200.0]",33.0,170.0,1107.0,6.0,0.0,0.0,51958
1959,,321.0,5030.0,30.0,0.0,60.0,0.0,,6.0,11870.0,113.0,28.0,3.0,134.0,2.0,,28.0,3915.0,35.0,434.0,77.0,,,,21.0,,,100.0,14.0,,0.0,2.0,246.0,,0.0,0.0,10.0,15.0,,4783.0,43.0,11.0,197.0,2.0,78.0,5.0,10.0,30000.0,,28.0,0.0,15000.0,212.0,745.0,0.0,0.0,75.0,27.0,41239.0,26.0,0.0,5885.0,185.0,28001.0,"(44.0, 63.0]","(500.0, 600.0]",838.0,95.0,221.0,6.0,0.0,0.0,51959
1960,3.0,1264.0,879.0,5.0,0.0,6.0,0.0,,1.0,14650.0,1113.0,21.0,2.0,162.0,5.0,16.0,21.0,14650.0,7.0,2377.0,91.0,3.0,,0.0,44.0,,59.0,93.0,2.0,53.0,0.0,14.0,1735.0,1.0,0.0,0.0,1.0,125.0,,12968.0,90.0,89.0,5.0,3.0,207.0,5.0,1.0,77541.0,1.0,10.0,0.0,5538.0,10.0,61.0,0.0,0.0,47.0,3.0,132779.0,111.0,1.0,9747.0,898.0,563.0,"(85.0, 111.0]",,146.0,55.0,2624.0,6.0,0.0,0.0,51960
1961,8.0,102.0,14.0,10.0,102400.0,10000.0,0.0,2097152.0,0.0,7160.0,148.0,15.0,0.0,51.0,,1.0,15.0,1980.0,10.0,250.0,27.0,,102400.0,,0.0,0.0,51.0,29.0,1.0,4.0,4194304.0,49.0,5141.0,,2097152.0,2097153.0,0.0,3.0,4194304.0,7445.0,11.0,,10.0,0.0,8.0,5.0,0.0,233100.0,,39.0,0.0,4757.0,10.0,1.0,1.0,2097152.0,25.0,7.0,23834.0,,,200.0,651.0,7496.0,,,2.0,95.0,44.0,6.0,0.0,102400.0,51961
1962,5.0,461.0,78.0,8.0,0.0,1000.0,0.0,,2.0,7635.0,102.0,24.0,3.0,155.0,3.0,18.0,24.0,7635.0,8.0,563.0,81.0,3.0,,0.0,30.0,,56.0,74.0,7.0,21.0,0.0,24.0,1771.0,2.0,0.0,0.0,5.0,51.0,,9269.0,44.0,37.0,9.0,1.0,68.0,3.0,2.0,56975.0,2.0,50.0,0.0,2373.0,10.0,5.0,0.0,0.0,142.0,8.0,50543.0,10.0,0.0,9706.0,137.0,2788.0,"(44.0, 63.0]","(100.0, 200.0]",13.0,89.0,26.0,6.0,0.0,0.0,51962
